alert_id,timestamp,agent_id,agent_name,rule_id,rule_description,severity,event_data
101024,2025-08-04T10:29:20Z,005,WIN-WORKSTATION-03,18107,MySQL unauthorized query attempt,6,"username=root,src_ip=133.239.37.213"
101025,2025-08-01T21:38:20Z,005,WIN-WORKSTATION-03,200002,Malware detected,9,file=C:\Users\Public\malicious.exe
101026,2025-08-04T00:57:36Z,002,LINUX-SERVER-02,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
101027,2025-08-04T06:09:58Z,002,LINUX-SERVER-02,18107,MySQL unauthorized query attempt,6,"username=devadmin,src_ip=238.196.113.97"
101028,2025-08-01T07:08:20Z,003,ENDPOINT-LAPTOP-05,18107,Multiple failed RDP login attempts,7,"src_ip=91.245.135.70,username=devadmin"
101029,2025-08-03T22:18:54Z,002,LINUX-SERVER-02,100001,Multiple failed SSH login attempts,7,"src_ip=154.224.222.172,username=guest"
101030,2025-08-02T01:27:50Z,002,LINUX-SERVER-02,300004,Suspicious outbound network traffic,6,"dest_ip=253.240.234.209,port=3389"
101031,2025-08-01T08:18:19Z,002,LINUX-SERVER-02,900001,High CPU usage detected,4,"cpu_usage=98%,process=mysqld"
101032,2025-08-01T11:45:12Z,003,ENDPOINT-LAPTOP-05,100001,Multiple failed SSH login attempts,7,"src_ip=17.8.229.122,username=john.doe"
101033,2025-08-01T14:03:37Z,002,LINUX-SERVER-02,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
101034,2025-08-03T08:00:30Z,004,LINUX-SERVER-DB,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
101035,2025-08-01T22:25:30Z,004,LINUX-SERVER-DB,18107,Multiple failed RDP login attempts,7,"src_ip=214.111.11.50,username=john.doe"
101036,2025-08-01T21:35:00Z,003,ENDPOINT-LAPTOP-05,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
101037,2025-08-03T01:15:27Z,005,WIN-WORKSTATION-03,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
101038,2025-08-02T05:07:18Z,002,LINUX-SERVER-02,100001,Multiple failed SSH login attempts,7,"src_ip=51.72.198.96,username=guest"
101039,2025-08-03T20:41:22Z,004,LINUX-SERVER-DB,18107,MySQL unauthorized query attempt,6,"username=john.doe,src_ip=145.252.70.15"
101040,2025-08-01T21:05:20Z,003,ENDPOINT-LAPTOP-05,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
101041,2025-08-04T08:23:18Z,005,WIN-WORKSTATION-03,4624,Successful user logon,3,"username=devadmin,src_ip=134.13.84.70"
101042,2025-08-02T22:01:18Z,002,LINUX-SERVER-02,900001,High CPU usage detected,4,"cpu_usage=93%,process=chrome.exe"
101043,2025-08-04T08:49:57Z,005,WIN-WORKSTATION-03,18107,Multiple failed RDP login attempts,7,"src_ip=19.29.250.209,username=guest"
101044,2025-08-03T05:04:12Z,001,WIN-SERVER-01,4624,Successful user logon,3,"username=john.doe,src_ip=151.233.203.183"
101045,2025-08-02T11:42:15Z,005,WIN-WORKSTATION-03,4624,Successful user logon,3,"username=admin,src_ip=146.184.78.231"
101046,2025-08-03T02:50:50Z,001,WIN-SERVER-01,18107,MySQL unauthorized query attempt,6,"username=root,src_ip=112.27.181.30"
101047,2025-08-03T07:15:30Z,001,WIN-SERVER-01,4624,Successful user logon,3,"username=devadmin,src_ip=72.228.51.41"
101048,2025-08-03T03:31:36Z,002,LINUX-SERVER-02,4624,Successful user logon,3,"username=john.doe,src_ip=24.64.69.231"
101049,2025-08-02T11:32:58Z,003,ENDPOINT-LAPTOP-05,100001,Multiple failed SSH login attempts,7,"src_ip=29.125.67.63,username=john.doe"
101050,2025-08-02T17:42:30Z,005,WIN-WORKSTATION-03,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
101051,2025-08-03T12:25:57Z,001,WIN-SERVER-01,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
101052,2025-08-02T01:25:24Z,004,LINUX-SERVER-DB,18107,Multiple failed RDP login attempts,7,"src_ip=125.105.68.44,username=guest"
101053,2025-08-01T12:34:39Z,003,ENDPOINT-LAPTOP-05,540,User privilege escalation detected,8,"username=guest,src_ip=90.168.144.141"
101054,2025-08-02T01:28:18Z,004,LINUX-SERVER-DB,18107,Multiple failed RDP login attempts,7,"src_ip=13.5.85.166,username=root"
101055,2025-08-03T22:20:00Z,005,WIN-WORKSTATION-03,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
101056,2025-08-01T17:36:00Z,003,ENDPOINT-LAPTOP-05,18107,MySQL unauthorized query attempt,6,"username=john.doe,src_ip=4.109.55.178"
101057,2025-08-01T09:41:21Z,003,ENDPOINT-LAPTOP-05,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
101058,2025-08-03T15:11:10Z,002,LINUX-SERVER-02,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
101059,2025-08-01T10:35:24Z,001,WIN-SERVER-01,4624,Successful user logon,3,"username=service,src_ip=54.247.182.86"
101060,2025-08-03T22:40:00Z,003,ENDPOINT-LAPTOP-05,200002,Malware detected,9,file=C:\Users\Public\malicious.exe
101061,2025-08-01T09:25:52Z,003,ENDPOINT-LAPTOP-05,540,User privilege escalation detected,8,"username=devadmin,src_ip=204.18.125.164"
101062,2025-08-02T22:18:54Z,005,WIN-WORKSTATION-03,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
101063,2025-08-03T03:58:08Z,003,ENDPOINT-LAPTOP-05,18107,MySQL unauthorized query attempt,6,"username=root,src_ip=26.28.16.15"
101064,2025-08-01T22:45:28Z,005,WIN-WORKSTATION-03,18107,Multiple failed RDP login attempts,7,"src_ip=138.25.134.20,username=john.doe"
101065,2025-08-03T22:24:30Z,004,LINUX-SERVER-DB,200002,Malware detected,9,file=C:\Users\Public\trojan.dll
101066,2025-08-01T23:59:06Z,004,LINUX-SERVER-DB,100001,Multiple failed SSH login attempts,7,"src_ip=138.215.189.150,username=admin"
101067,2025-08-03T12:10:01Z,005,WIN-WORKSTATION-03,300004,Suspicious outbound network traffic,6,"dest_ip=177.92.193.159,port=4444"
101068,2025-08-02T13:40:36Z,003,ENDPOINT-LAPTOP-05,4624,Successful user logon,3,"username=admin,src_ip=231.253.92.56"
101069,2025-08-03T11:41:09Z,005,WIN-WORKSTATION-03,200002,Malware detected,9,file=C:\Users\Public\trojan.dll
101070,2025-08-04T11:31:10Z,002,LINUX-SERVER-02,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
101071,2025-08-01T08:19:48Z,003,ENDPOINT-LAPTOP-05,100001,Multiple failed SSH login attempts,7,"src_ip=196.127.51.126,username=root"
101072,2025-08-04T06:36:48Z,005,WIN-WORKSTATION-03,100001,Multiple failed SSH login attempts,7,"src_ip=183.71.143.33,username=guest"
101073,2025-08-04T05:11:47Z,005,WIN-WORKSTATION-03,18107,Multiple failed RDP login attempts,7,"src_ip=188.243.66.78,username=guest"
101074,2025-08-03T09:16:48Z,002,LINUX-SERVER-02,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
101075,2025-08-04T15:29:35Z,001,WIN-SERVER-01,18107,Multiple failed RDP login attempts,7,"src_ip=132.188.132.225,username=service"
101076,2025-08-02T08:34:44Z,004,LINUX-SERVER-DB,300004,Suspicious outbound network traffic,6,"dest_ip=120.169.249.222,port=22"
101077,2025-08-01T16:27:15Z,004,LINUX-SERVER-DB,100001,Multiple failed SSH login attempts,7,"src_ip=101.27.160.225,username=root"
101078,2025-08-03T09:47:34Z,005,WIN-WORKSTATION-03,300004,Suspicious outbound network traffic,6,"dest_ip=57.28.195.53,port=443"
101079,2025-08-01T15:35:08Z,004,LINUX-SERVER-DB,300004,Suspicious outbound network traffic,6,"dest_ip=200.244.95.112,port=4444"
101080,2025-08-02T16:48:00Z,001,WIN-SERVER-01,540,User privilege escalation detected,8,"username=john.doe,src_ip=131.68.130.5"
101081,2025-08-04T03:58:13Z,004,LINUX-SERVER-DB,100001,Multiple failed SSH login attempts,7,"src_ip=73.67.78.23,username=root"
101082,2025-08-02T17:10:34Z,002,LINUX-SERVER-02,18107,MySQL unauthorized query attempt,6,"username=root,src_ip=162.41.242.64"
101083,2025-08-03T08:33:24Z,003,ENDPOINT-LAPTOP-05,540,User privilege escalation detected,8,"username=admin,src_ip=93.5.163.137"
101084,2025-08-04T14:07:04Z,001,WIN-SERVER-01,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
101085,2025-08-03T03:50:20Z,004,LINUX-SERVER-DB,100001,Multiple failed SSH login attempts,7,"src_ip=202.216.60.24,username=devadmin"
101086,2025-08-03T15:02:54Z,002,LINUX-SERVER-02,18107,Multiple failed RDP login attempts,7,"src_ip=79.125.58.33,username=root"
101087,2025-08-02T07:24:08Z,003,ENDPOINT-LAPTOP-05,4624,Successful user logon,3,"username=john.doe,src_ip=50.215.26.5"
101088,2025-08-01T02:43:12Z,002,LINUX-SERVER-02,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
101089,2025-08-03T21:34:30Z,001,WIN-SERVER-01,18107,MySQL unauthorized query attempt,6,"username=service,src_ip=20.17.40.176"
101090,2025-08-02T19:36:00Z,005,WIN-WORKSTATION-03,18107,Multiple failed RDP login attempts,7,"src_ip=155.98.22.177,username=admin"
101091,2025-08-04T02:51:17Z,005,WIN-WORKSTATION-03,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
101092,2025-08-03T07:48:48Z,005,WIN-WORKSTATION-03,300004,Suspicious outbound network traffic,6,"dest_ip=32.116.163.21,port=443"
101093,2025-08-03T10:54:02Z,004,LINUX-SERVER-DB,18107,Multiple failed RDP login attempts,7,"src_ip=162.83.43.90,username=admin"
101094,2025-08-04T07:00:40Z,005,WIN-WORKSTATION-03,300004,Suspicious outbound network traffic,6,"dest_ip=101.121.124.3,port=8080"
101095,2025-08-04T06:46:45Z,003,ENDPOINT-LAPTOP-05,18107,MySQL unauthorized query attempt,6,"username=john.doe,src_ip=37.228.39.219"
101096,2025-08-02T01:34:24Z,002,LINUX-SERVER-02,540,User privilege escalation detected,8,"username=service,src_ip=49.217.51.100"
101097,2025-08-01T18:17:00Z,001,WIN-SERVER-01,18107,MySQL unauthorized query attempt,6,"username=admin,src_ip=124.194.107.12"
101098,2025-08-03T00:48:00Z,005,WIN-WORKSTATION-03,300004,Suspicious outbound network traffic,6,"dest_ip=56.152.216.205,port=3389"
101099,2025-08-04T04:37:29Z,004,LINUX-SERVER-DB,4624,Successful user logon,3,"username=admin,src_ip=145.238.123.202"
101100,2025-08-03T00:35:00Z,005,WIN-WORKSTATION-03,4624,Successful user logon,3,"username=guest,src_ip=139.111.46.38"
101101,2025-08-02T16:22:12Z,004,LINUX-SERVER-DB,540,User privilege escalation detected,8,"username=john.doe,src_ip=191.140.2.38"
101102,2025-08-01T15:55:04Z,005,WIN-WORKSTATION-03,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
101103,2025-08-01T09:11:30Z,002,LINUX-SERVER-02,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
101104,2025-08-01T08:16:48Z,005,WIN-WORKSTATION-03,300004,Suspicious outbound network traffic,6,"dest_ip=234.150.60.85,port=4444"
101105,2025-08-04T12:06:10Z,003,ENDPOINT-LAPTOP-05,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
101106,2025-08-04T07:15:48Z,005,WIN-WORKSTATION-03,18107,MySQL unauthorized query attempt,6,"username=guest,src_ip=66.199.59.194"
101107,2025-08-04T01:48:00Z,005,WIN-WORKSTATION-03,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
101108,2025-08-03T17:33:24Z,004,LINUX-SERVER-DB,18107,Multiple failed RDP login attempts,7,"src_ip=223.30.28.11,username=admin"
101109,2025-08-03T17:55:26Z,002,LINUX-SERVER-02,540,User privilege escalation detected,8,"username=devadmin,src_ip=234.180.194.66"
101110,2025-08-03T05:20:30Z,002,LINUX-SERVER-02,900001,High CPU usage detected,4,"cpu_usage=97%,process=python.exe"
101111,2025-08-03T09:05:35Z,003,ENDPOINT-LAPTOP-05,300004,Suspicious outbound network traffic,6,"dest_ip=65.95.28.14,port=3389"
101112,2025-08-04T14:29:20Z,003,ENDPOINT-LAPTOP-05,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
101113,2025-08-01T02:28:24Z,005,WIN-WORKSTATION-03,18107,MySQL unauthorized query attempt,6,"username=admin,src_ip=139.39.48.50"
101114,2025-08-01T04:57:04Z,002,LINUX-SERVER-02,18107,Multiple failed RDP login attempts,7,"src_ip=215.152.69.51,username=devadmin"
101115,2025-08-03T06:12:05Z,005,WIN-WORKSTATION-03,200002,Malware detected,9,file=C:\Users\Public\malicious.exe
101116,2025-08-01T03:06:00Z,002,LINUX-SERVER-02,18107,Multiple failed RDP login attempts,7,"src_ip=245.226.121.33,username=john.doe"
101117,2025-08-04T20:46:23Z,004,LINUX-SERVER-DB,540,User privilege escalation detected,8,"username=john.doe,src_ip=118.85.66.239"
101118,2025-08-02T09:13:46Z,002,LINUX-SERVER-02,900001,High CPU usage detected,4,"cpu_usage=72%,process=java.exe"
101119,2025-08-03T03:17:15Z,002,LINUX-SERVER-02,300004,Suspicious outbound network traffic,6,"dest_ip=15.188.60.137,port=8080"
101120,2025-08-04T16:02:40Z,004,LINUX-SERVER-DB,18107,Multiple failed RDP login attempts,7,"src_ip=233.18.10.95,username=guest"
101121,2025-08-02T08:41:45Z,005,WIN-WORKSTATION-03,300004,Suspicious outbound network traffic,6,"dest_ip=178.243.184.45,port=3389"
101122,2025-08-03T05:36:24Z,003,ENDPOINT-LAPTOP-05,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
101123,2025-08-04T21:16:17Z,004,LINUX-SERVER-DB,900001,High CPU usage detected,4,"cpu_usage=89%,process=mysqld"
101124,2025-08-01T00:56:12Z,004,LINUX-SERVER-DB,18107,MySQL unauthorized query attempt,6,"username=guest,src_ip=234.9.162.3"
101125,2025-08-01T01:33:45Z,004,LINUX-SERVER-DB,900001,High CPU usage detected,4,"cpu_usage=94%,process=java.exe"
101126,2025-08-04T08:23:02Z,005,WIN-WORKSTATION-03,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
101127,2025-08-01T15:39:10Z,003,ENDPOINT-LAPTOP-05,300004,Suspicious outbound network traffic,6,"dest_ip=41.234.25.67,port=4444"
101128,2025-08-04T01:38:00Z,001,WIN-SERVER-01,300004,Suspicious outbound network traffic,6,"dest_ip=140.54.143.145,port=80"
101129,2025-08-04T06:05:21Z,004,LINUX-SERVER-DB,18107,MySQL unauthorized query attempt,6,"username=guest,src_ip=6.186.33.137"
101130,2025-08-02T14:36:30Z,001,WIN-SERVER-01,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
101131,2025-08-02T07:06:09Z,005,WIN-WORKSTATION-03,18107,Multiple failed RDP login attempts,7,"src_ip=120.85.141.61,username=service"
101132,2025-08-01T12:34:40Z,005,WIN-WORKSTATION-03,18107,MySQL unauthorized query attempt,6,"username=john.doe,src_ip=80.125.234.62"
101133,2025-08-03T15:15:33Z,005,WIN-WORKSTATION-03,4624,Successful user logon,3,"username=john.doe,src_ip=245.150.21.54"
101134,2025-08-04T13:21:54Z,001,WIN-SERVER-01,540,User privilege escalation detected,8,"username=service,src_ip=136.40.136.168"
101135,2025-08-03T08:07:10Z,003,ENDPOINT-LAPTOP-05,4624,Successful user logon,3,"username=root,src_ip=207.157.30.220"
101136,2025-08-01T04:06:08Z,002,LINUX-SERVER-02,18107,MySQL unauthorized query attempt,6,"username=service,src_ip=210.126.235.242"
101137,2025-08-02T07:35:00Z,005,WIN-WORKSTATION-03,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
101138,2025-08-04T16:30:40Z,003,ENDPOINT-LAPTOP-05,18107,MySQL unauthorized query attempt,6,"username=admin,src_ip=69.209.179.47"
101139,2025-08-01T01:34:55Z,002,LINUX-SERVER-02,18107,MySQL unauthorized query attempt,6,"username=admin,src_ip=106.251.61.43"
101140,2025-08-03T07:06:00Z,004,LINUX-SERVER-DB,900001,High CPU usage detected,4,"cpu_usage=92%,process=nginx"
101141,2025-08-01T14:34:46Z,003,ENDPOINT-LAPTOP-05,18107,MySQL unauthorized query attempt,6,"username=john.doe,src_ip=41.159.162.175"
101142,2025-08-03T05:17:36Z,002,LINUX-SERVER-02,300004,Suspicious outbound network traffic,6,"dest_ip=138.18.181.12,port=3389"
101143,2025-08-02T22:21:18Z,004,LINUX-SERVER-DB,300004,Suspicious outbound network traffic,6,"dest_ip=56.76.163.56,port=443"
101144,2025-08-04T15:04:16Z,001,WIN-SERVER-01,300004,Suspicious outbound network traffic,6,"dest_ip=233.254.198.122,port=8080"
101145,2025-08-02T08:07:25Z,004,LINUX-SERVER-DB,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
101146,2025-08-02T04:58:06Z,005,WIN-WORKSTATION-03,300004,Suspicious outbound network traffic,6,"dest_ip=179.249.101.234,port=4444"
101147,2025-08-01T15:55:50Z,004,LINUX-SERVER-DB,4624,Successful user logon,3,"username=devadmin,src_ip=172.48.229.39"
101148,2025-08-01T01:16:32Z,003,ENDPOINT-LAPTOP-05,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
101149,2025-08-04T23:45:00Z,001,WIN-SERVER-01,540,User privilege escalation detected,8,"username=root,src_ip=157.136.243.5"
101150,2025-08-03T07:54:10Z,005,WIN-WORKSTATION-03,900001,High CPU usage detected,4,"cpu_usage=89%,process=java.exe"
101151,2025-08-02T16:55:28Z,003,ENDPOINT-LAPTOP-05,18107,Multiple failed RDP login attempts,7,"src_ip=144.89.249.136,username=guest"
101152,2025-08-03T14:24:00Z,005,WIN-WORKSTATION-03,18107,Multiple failed RDP login attempts,7,"src_ip=32.216.196.136,username=john.doe"
101153,2025-08-03T03:53:06Z,003,ENDPOINT-LAPTOP-05,4624,Successful user logon,3,"username=devadmin,src_ip=237.168.234.34"
101154,2025-08-01T05:07:44Z,001,WIN-SERVER-01,100001,Multiple failed SSH login attempts,7,"src_ip=75.159.139.165,username=admin"
101155,2025-08-02T08:05:00Z,001,WIN-SERVER-01,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
101156,2025-08-04T23:22:12Z,003,ENDPOINT-LAPTOP-05,18107,Multiple failed RDP login attempts,7,"src_ip=251.73.24.45,username=service"
101157,2025-08-04T21:12:10Z,002,LINUX-SERVER-02,300004,Suspicious outbound network traffic,6,"dest_ip=174.137.8.241,port=4444"
101158,2025-08-04T04:52:42Z,003,ENDPOINT-LAPTOP-05,300004,Suspicious outbound network traffic,6,"dest_ip=161.141.98.147,port=3389"
101159,2025-08-01T18:59:41Z,005,WIN-WORKSTATION-03,100001,Multiple failed SSH login attempts,7,"src_ip=253.51.148.194,username=guest"
101160,2025-08-01T11:36:00Z,003,ENDPOINT-LAPTOP-05,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
101161,2025-08-04T14:06:27Z,003,ENDPOINT-LAPTOP-05,4624,Successful user logon,3,"username=admin,src_ip=239.19.223.59"
101162,2025-08-01T22:55:02Z,004,LINUX-SERVER-DB,100001,Multiple failed SSH login attempts,7,"src_ip=37.189.138.146,username=root"
101163,2025-08-01T00:19:23Z,001,WIN-SERVER-01,100001,Multiple failed SSH login attempts,7,"src_ip=249.154.95.252,username=admin"
101164,2025-08-01T21:59:12Z,003,ENDPOINT-LAPTOP-05,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
101165,2025-08-04T09:33:00Z,004,LINUX-SERVER-DB,18107,Multiple failed RDP login attempts,7,"src_ip=173.123.70.220,username=service"
101166,2025-08-02T21:20:40Z,004,LINUX-SERVER-DB,200002,Malware detected,9,file=C:\Users\Public\malicious.exe
101167,2025-08-03T20:04:30Z,005,WIN-WORKSTATION-03,540,User privilege escalation detected,8,"username=john.doe,src_ip=227.236.169.128"
101168,2025-08-01T15:14:56Z,001,WIN-SERVER-01,100001,Multiple failed SSH login attempts,7,"src_ip=59.54.206.230,username=guest"
101169,2025-08-03T20:30:59Z,001,WIN-SERVER-01,200002,Malware detected,9,file=C:\Users\Public\malicious.exe
101170,2025-08-01T22:06:00Z,005,WIN-WORKSTATION-03,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
101171,2025-08-01T11:42:36Z,004,LINUX-SERVER-DB,4624,Successful user logon,3,"username=admin,src_ip=210.232.65.52"
101172,2025-08-02T01:04:04Z,005,WIN-WORKSTATION-03,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
101173,2025-08-02T23:14:45Z,001,WIN-SERVER-01,100001,Multiple failed SSH login attempts,7,"src_ip=7.69.3.239,username=devadmin"
101174,2025-08-03T23:44:40Z,002,LINUX-SERVER-02,200002,Malware detected,9,file=C:\Users\Public\malicious.exe
101175,2025-08-01T01:37:55Z,003,ENDPOINT-LAPTOP-05,300004,Suspicious outbound network traffic,6,"dest_ip=211.105.89.161,port=22"
101176,2025-08-01T17:38:24Z,001,WIN-SERVER-01,18107,MySQL unauthorized query attempt,6,"username=root,src_ip=234.96.201.220"
101177,2025-08-03T03:59:03Z,005,WIN-WORKSTATION-03,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
101178,2025-08-03T13:50:42Z,001,WIN-SERVER-01,18107,MySQL unauthorized query attempt,6,"username=admin,src_ip=51.60.104.117"
101179,2025-08-04T01:01:57Z,001,WIN-SERVER-01,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
101180,2025-08-02T12:42:40Z,003,ENDPOINT-LAPTOP-05,18107,MySQL unauthorized query attempt,6,"username=root,src_ip=203.181.244.188"
101181,2025-08-01T09:50:30Z,004,LINUX-SERVER-DB,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
101182,2025-08-03T03:13:12Z,004,LINUX-SERVER-DB,900001,High CPU usage detected,4,"cpu_usage=84%,process=python.exe"
101183,2025-08-01T04:36:02Z,003,ENDPOINT-LAPTOP-05,900001,High CPU usage detected,4,"cpu_usage=97%,process=nginx"
101184,2025-08-04T22:03:44Z,002,LINUX-SERVER-02,540,User privilege escalation detected,8,"username=devadmin,src_ip=41.171.223.242"
101185,2025-08-02T11:33:00Z,003,ENDPOINT-LAPTOP-05,200002,Malware detected,9,file=C:\Users\Public\malicious.exe
